# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 15-Sep-2026 10:00:48
# ---------------------------------------------------------------------
# Atom: C
#   nuclear charge:    6
#   total electrons:   6
#   total charge:     +0
#   configuration: 1s2_2s2_2p2
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# SCF converged after   22 iterations
#   energy convergence  = -4.464E-08
#   density convergence =  3.463E-09
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =     -23.32870033  [      -634.81 eV ]
#   (SUM of E_kin) =      39.06842608
#   (Effec. pot E) =     -62.39712641
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =      39.06842608
#   E Latter corr  =      -0.05883079
#   Nuc-Elec pot E =     -89.83818333    One-Elec E =     -50.82858803
#
#   Hartree E      =      18.23685185
#   Exchange E     =      -6.73036200
#   Correlation E  =       0.00000000    Two-Elec E =      11.50648985
#   ---------------------------------
#   Total Energy   =     -39.32209818  [     -1070.01 eV ]
#
#                E(0)        E(1)
# |E_TOT|     -634.81    -1070.01
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2   -10.68941128    -290.873669     446.366327
#   2s       2    -0.64472334     -17.543814      48.276022
#   2p       2    -0.33021555      -8.985622      36.910612
#
#              1s        2s        2p
# |SCF|   -290.87    -17.54     -8.99
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.266       0.096       4.585     9.9E-09
#   2s       1.528       2.841      19.490    -4.8E-08
#   2p       1.728       3.962      27.305    -1.6E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    5473
#   continuum_rmax(a.u.)  =      27.367 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s           2s           2p 
   650.00000  1.42386E-01  1.36015E-01  5.93649E-03  4.34435E-04
   651.00000  1.41808E-01  1.35463E-01  5.91314E-03  4.32126E-04
   652.00000  1.41234E-01  1.34914E-01  5.88991E-03  4.29833E-04
   653.00000  1.40662E-01  1.34367E-01  5.86681E-03  4.27556E-04
   654.00000  1.40093E-01  1.33824E-01  5.84382E-03  4.25294E-04
   655.00000  1.39527E-01  1.33283E-01  5.82096E-03  4.23048E-04
   656.00000  1.38964E-01  1.32745E-01  5.79822E-03  4.20817E-04
   657.00000  1.38404E-01  1.32210E-01  5.77560E-03  4.18602E-04
   658.00000  1.37847E-01  1.31678E-01  5.75310E-03  4.16401E-04
   659.00000  1.37293E-01  1.31148E-01  5.73072E-03  4.14215E-04
   660.00000  1.36741E-01  1.30621E-01  5.70846E-03  4.12045E-04
   661.00000  1.36193E-01  1.30097E-01  5.68631E-03  4.09888E-04
   662.00000  1.35647E-01  1.29575E-01  5.66428E-03  4.07747E-04
   663.00000  1.35104E-01  1.29056E-01  5.64236E-03  4.05619E-04
   664.00000  1.34564E-01  1.28540E-01  5.62056E-03  4.03506E-04
   665.00000  1.34027E-01  1.28027E-01  5.59887E-03  4.01408E-04
   666.00000  1.33493E-01  1.27516E-01  5.57729E-03  3.99323E-04
   667.00000  1.32961E-01  1.27008E-01  5.55583E-03  3.97252E-04
   668.00000  1.32432E-01  1.26502E-01  5.53448E-03  3.95195E-04
   669.00000  1.31905E-01  1.25999E-01  5.51324E-03  3.93151E-04
   670.00000  1.31382E-01  1.25499E-01  5.49211E-03  3.91121E-04
   671.00000  1.30861E-01  1.25001E-01  5.47109E-03  3.89105E-04
   672.00000  1.30343E-01  1.24505E-01  5.45017E-03  3.87102E-04
   673.00000  1.29827E-01  1.24012E-01  5.42937E-03  3.85112E-04
   674.00000  1.29314E-01  1.23522E-01  5.40867E-03  3.83134E-04
   675.00000  1.28804E-01  1.23034E-01  5.38808E-03  3.81170E-04
   676.00000  1.28296E-01  1.22549E-01  5.36760E-03  3.79219E-04
   677.00000  1.27791E-01  1.22066E-01  5.34722E-03  3.77280E-04
   678.00000  1.27288E-01  1.21586E-01  5.32695E-03  3.75354E-04
   679.00000  1.26788E-01  1.21108E-01  5.30678E-03  3.73441E-04
   680.00000  1.26290E-01  1.20632E-01  5.28671E-03  3.71540E-04
   681.00000  1.25795E-01  1.20159E-01  5.26675E-03  3.69651E-04
   682.00000  1.25303E-01  1.19688E-01  5.24689E-03  3.67774E-04
   683.00000  1.24813E-01  1.19220E-01  5.22713E-03  3.65909E-04
   684.00000  1.24325E-01  1.18754E-01  5.20747E-03  3.64056E-04
   685.00000  1.23840E-01  1.18290E-01  5.18791E-03  3.62215E-04
   686.00000  1.23357E-01  1.17828E-01  5.16845E-03  3.60386E-04
   687.00000  1.22877E-01  1.17369E-01  5.14909E-03  3.58568E-04
   688.00000  1.22399E-01  1.16913E-01  5.12983E-03  3.56762E-04
   689.00000  1.21924E-01  1.16458E-01  5.11067E-03  3.54967E-04
   690.00000  1.21451E-01  1.16006E-01  5.09160E-03  3.53184E-04
   691.00000  1.20980E-01  1.15556E-01  5.07263E-03  3.51412E-04
   692.00000  1.20512E-01  1.15109E-01  5.05375E-03  3.49651E-04
   693.00000  1.20046E-01  1.14664E-01  5.03498E-03  3.47902E-04
   694.00000  1.19583E-01  1.14220E-01  5.01629E-03  3.46163E-04
   695.00000  1.19122E-01  1.13780E-01  4.99770E-03  3.44436E-04
   696.00000  1.18663E-01  1.13341E-01  4.97920E-03  3.42719E-04
   697.00000  1.18206E-01  1.12904E-01  4.96080E-03  3.41014E-04
   698.00000  1.17752E-01  1.12470E-01  4.94249E-03  3.39319E-04
   699.00000  1.17300E-01  1.12038E-01  4.92427E-03  3.37635E-04
   700.00000  1.16850E-01  1.11608E-01  4.90614E-03  3.35961E-04
   701.00000  1.16403E-01  1.11180E-01  4.88810E-03  3.34298E-04
   702.00000  1.15958E-01  1.10755E-01  4.87015E-03  3.32646E-04
   703.00000  1.15515E-01  1.10331E-01  4.85230E-03  3.31004E-04
   704.00000  1.15074E-01  1.09910E-01  4.83453E-03  3.29372E-04
   705.00000  1.14635E-01  1.09491E-01  4.81685E-03  3.27751E-04
   706.00000  1.14199E-01  1.09073E-01  4.79926E-03  3.26141E-04
   707.00000  1.13765E-01  1.08658E-01  4.78175E-03  3.24540E-04
   708.00000  1.13333E-01  1.08245E-01  4.76433E-03  3.22950E-04
   709.00000  1.12903E-01  1.07834E-01  4.74700E-03  3.21369E-04
   710.00000  1.12475E-01  1.07425E-01  4.72976E-03  3.19799E-04
   711.00000  1.12049E-01  1.07019E-01  4.71259E-03  3.18239E-04
   712.00000  1.11626E-01  1.06614E-01  4.69552E-03  3.16688E-04
   713.00000  1.11205E-01  1.06211E-01  4.67853E-03  3.15148E-04
   714.00000  1.10785E-01  1.05810E-01  4.66162E-03  3.13617E-04
   715.00000  1.10368E-01  1.05411E-01  4.64480E-03  3.12096E-04
   716.00000  1.09953E-01  1.05014E-01  4.62805E-03  3.10584E-04
   717.00000  1.09540E-01  1.04619E-01  4.61140E-03  3.09082E-04
   718.00000  1.09129E-01  1.04226E-01  4.59482E-03  3.07590E-04
   719.00000  1.08720E-01  1.03835E-01  4.57832E-03  3.06107E-04
   720.00000  1.08313E-01  1.03446E-01  4.56191E-03  3.04633E-04
   721.00000  1.07908E-01  1.03059E-01  4.54557E-03  3.03168E-04
   722.00000  1.07505E-01  1.02674E-01  4.52932E-03  3.01712E-04
   723.00000  1.07104E-01  1.02291E-01  4.51314E-03  3.00266E-04
   724.00000  1.06705E-01  1.01909E-01  4.49704E-03  2.98828E-04
   725.00000  1.06308E-01  1.01530E-01  4.48103E-03  2.97399E-04
   726.00000  1.05913E-01  1.01152E-01  4.46508E-03  2.95979E-04
   727.00000  1.05520E-01  1.00776E-01  4.44922E-03  2.94568E-04
   728.00000  1.05129E-01  1.00402E-01  4.43344E-03  2.93165E-04
   729.00000  1.04740E-01  1.00030E-01  4.41773E-03  2.91771E-04
   730.00000  1.04353E-01  9.96601E-02  4.40209E-03  2.90385E-04
   731.00000  1.03967E-01  9.92917E-02  4.38653E-03  2.89007E-04
   732.00000  1.03584E-01  9.89251E-02  4.37105E-03  2.87638E-04
   733.00000  1.03202E-01  9.85602E-02  4.35564E-03  2.86277E-04
   734.00000  1.02822E-01  9.81972E-02  4.34031E-03  2.84924E-04
   735.00000  1.02445E-01  9.78360E-02  4.32505E-03  2.83579E-04
   736.00000  1.02069E-01  9.74765E-02  4.30986E-03  2.82242E-04
   737.00000  1.01694E-01  9.71188E-02  4.29475E-03  2.80913E-04
   738.00000  1.01322E-01  9.67629E-02  4.27971E-03  2.79592E-04
   739.00000  1.00952E-01  9.64087E-02  4.26474E-03  2.78278E-04
   740.00000  1.00583E-01  9.60562E-02  4.24984E-03  2.76973E-04
   741.00000  1.00216E-01  9.57054E-02  4.23501E-03  2.75674E-04
   742.00000  9.98510E-02  9.53564E-02  4.22026E-03  2.74383E-04
   743.00000  9.94877E-02  9.50091E-02  4.20557E-03  2.73100E-04
   744.00000  9.91262E-02  9.46634E-02  4.19096E-03  2.71824E-04
   745.00000  9.87664E-02  9.43195E-02  4.17641E-03  2.70556E-04
   746.00000  9.84084E-02  9.39772E-02  4.16193E-03  2.69295E-04
   747.00000  9.80522E-02  9.36366E-02  4.14752E-03  2.68041E-04
   748.00000  9.76976E-02  9.32976E-02  4.13318E-03  2.66794E-04
   749.00000  9.73448E-02  9.29603E-02  4.11891E-03  2.65554E-04
   750.00000  9.69937E-02  9.26247E-02  4.10471E-03  2.64322E-04
   751.00000  9.66443E-02  9.22906E-02  4.09057E-03  2.63096E-04
   752.00000  9.62966E-02  9.19582E-02  4.07650E-03  2.61877E-04
   753.00000  9.59505E-02  9.16274E-02  4.06249E-03  2.60666E-04
   754.00000  9.56062E-02  9.12982E-02  4.04855E-03  2.59461E-04
   755.00000  9.52635E-02  9.09706E-02  4.03468E-03  2.58263E-04
   756.00000  9.49225E-02  9.06445E-02  4.02087E-03  2.57072E-04
   757.00000  9.45831E-02  9.03201E-02  4.00713E-03  2.55888E-04
   758.00000  9.42453E-02  8.99971E-02  3.99345E-03  2.54710E-04
   759.00000  9.39092E-02  8.96758E-02  3.97983E-03  2.53540E-04
   760.00000  9.35747E-02  8.93560E-02  3.96628E-03  2.52375E-04
   761.00000  9.32417E-02  8.90377E-02  3.95279E-03  2.51218E-04
   762.00000  9.29104E-02  8.87210E-02  3.93936E-03  2.50066E-04
   763.00000  9.25807E-02  8.84058E-02  3.92600E-03  2.48922E-04
   764.00000  9.22526E-02  8.80921E-02  3.91269E-03  2.47784E-04
   765.00000  9.19260E-02  8.77799E-02  3.89945E-03  2.46652E-04
   766.00000  9.16010E-02  8.74692E-02  3.88627E-03  2.45526E-04
   767.00000  9.12775E-02  8.71599E-02  3.87315E-03  2.44407E-04
   768.00000  9.09556E-02  8.68522E-02  3.86010E-03  2.43295E-04
   769.00000  9.06352E-02  8.65459E-02  3.84710E-03  2.42188E-04
   770.00000  9.03163E-02  8.62411E-02  3.83416E-03  2.41088E-04
   771.00000  8.99990E-02  8.59377E-02  3.82128E-03  2.39993E-04
   772.00000  8.96831E-02  8.56357E-02  3.80846E-03  2.38905E-04
   773.00000  8.93688E-02  8.53352E-02  3.79570E-03  2.37823E-04
   774.00000  8.90559E-02  8.50362E-02  3.78300E-03  2.36748E-04
   775.00000  8.87445E-02  8.47385E-02  3.77035E-03  2.35678E-04
   776.00000  8.84346E-02  8.44422E-02  3.75777E-03  2.34614E-04
   777.00000  8.81262E-02  8.41474E-02  3.74524E-03  2.33556E-04
   778.00000  8.78192E-02  8.38539E-02  3.73277E-03  2.32504E-04
   779.00000  8.75136E-02  8.35618E-02  3.72035E-03  2.31457E-04
   780.00000  8.72095E-02  8.32711E-02  3.70799E-03  2.30417E-04
   781.00000  8.69068E-02  8.29817E-02  3.69569E-03  2.29382E-04
   782.00000  8.66055E-02  8.26938E-02  3.68344E-03  2.28354E-04
   783.00000  8.63057E-02  8.24071E-02  3.67125E-03  2.27331E-04
   784.00000  8.60072E-02  8.21218E-02  3.65911E-03  2.26313E-04
   785.00000  8.57102E-02  8.18378E-02  3.64703E-03  2.25301E-04
   786.00000  8.54145E-02  8.15552E-02  3.63500E-03  2.24295E-04
   787.00000  8.51202E-02  8.12739E-02  3.62303E-03  2.23295E-04
   788.00000  8.48273E-02  8.09939E-02  3.61111E-03  2.22300E-04
   789.00000  8.45357E-02  8.07152E-02  3.59924E-03  2.21311E-04
   790.00000  8.42455E-02  8.04377E-02  3.58743E-03  2.20327E-04
   791.00000  8.39566E-02  8.01616E-02  3.57567E-03  2.19349E-04
   792.00000  8.36691E-02  7.98868E-02  3.56396E-03  2.18376E-04
   793.00000  8.33829E-02  7.96132E-02  3.55231E-03  2.17408E-04
   794.00000  8.30980E-02  7.93409E-02  3.54070E-03  2.16447E-04
   795.00000  8.28145E-02  7.90698E-02  3.52915E-03  2.15490E-04
   796.00000  8.25322E-02  7.88000E-02  3.51765E-03  2.14539E-04
   797.00000  8.22512E-02  7.85314E-02  3.50620E-03  2.13593E-04
   798.00000  8.19715E-02  7.82641E-02  3.49480E-03  2.12652E-04
   799.00000  8.16932E-02  7.79980E-02  3.48346E-03  2.11717E-04
   800.00000  8.14160E-02  7.77331E-02  3.47216E-03  2.10787E-04
   801.00000  8.11402E-02  7.74694E-02  3.46091E-03  2.09862E-04
   802.00000  8.08656E-02  7.72069E-02  3.44971E-03  2.08942E-04
   803.00000  8.05922E-02  7.69456E-02  3.43856E-03  2.08027E-04
   804.00000  8.03201E-02  7.66856E-02  3.42747E-03  2.07118E-04
   805.00000  8.00493E-02  7.64267E-02  3.41641E-03  2.06213E-04
   806.00000  7.97796E-02  7.61689E-02  3.40541E-03  2.05314E-04
   807.00000  7.95112E-02  7.59124E-02  3.39446E-03  2.04419E-04
   808.00000  7.92440E-02  7.56570E-02  3.38355E-03  2.03530E-04
   809.00000  7.89780E-02  7.54027E-02  3.37269E-03  2.02645E-04
   810.00000  7.87133E-02  7.51496E-02  3.36188E-03  2.01765E-04
   811.00000  7.84497E-02  7.48976E-02  3.35112E-03  2.00890E-04
   812.00000  7.81872E-02  7.46468E-02  3.34040E-03  2.00020E-04
   813.00000  7.79260E-02  7.43971E-02  3.32973E-03  1.99155E-04
   814.00000  7.76660E-02  7.41485E-02  3.31911E-03  1.98294E-04
   815.00000  7.74071E-02  7.39011E-02  3.30853E-03  1.97438E-04
   816.00000  7.71493E-02  7.36547E-02  3.29800E-03  1.96586E-04
   817.00000  7.68927E-02  7.34095E-02  3.28751E-03  1.95739E-04
   818.00000  7.66373E-02  7.31653E-02  3.27707E-03  1.94896E-04
   819.00000  7.63830E-02  7.29222E-02  3.26667E-03  1.94058E-04
   820.00000  7.61298E-02  7.26802E-02  3.25632E-03  1.93225E-04
   821.00000  7.58777E-02  7.24393E-02  3.24602E-03  1.92395E-04
   822.00000  7.56268E-02  7.21995E-02  3.23575E-03  1.91570E-04
   823.00000  7.53770E-02  7.19607E-02  3.22553E-03  1.90750E-04
   824.00000  7.51282E-02  7.17229E-02  3.21536E-03  1.89933E-04
   825.00000  7.48806E-02  7.14863E-02  3.20523E-03  1.89121E-04
   826.00000  7.46341E-02  7.12506E-02  3.19514E-03  1.88313E-04
   827.00000  7.43886E-02  7.10160E-02  3.18509E-03  1.87509E-04
   828.00000  7.41442E-02  7.07824E-02  3.17509E-03  1.86709E-04
   829.00000  7.39009E-02  7.05499E-02  3.16513E-03  1.85913E-04
   830.00000  7.36587E-02  7.03184E-02  3.15521E-03  1.85122E-04
   831.00000  7.34175E-02  7.00878E-02  3.14534E-03  1.84334E-04
   832.00000  7.31774E-02  6.98583E-02  3.13551E-03  1.83550E-04
   833.00000  7.29383E-02  6.96298E-02  3.12571E-03  1.82770E-04
   834.00000  7.27002E-02  6.94023E-02  3.11596E-03  1.81994E-04
   835.00000  7.24632E-02  6.91758E-02  3.10625E-03  1.81222E-04
   836.00000  7.22273E-02  6.89502E-02  3.09658E-03  1.80454E-04
   837.00000  7.19923E-02  6.87256E-02  3.08696E-03  1.79689E-04
   838.00000  7.17583E-02  6.85021E-02  3.07737E-03  1.78929E-04
   839.00000  7.15254E-02  6.82794E-02  3.06782E-03  1.78172E-04
   840.00000  7.12935E-02  6.80578E-02  3.05831E-03  1.77419E-04
   841.00000  7.10626E-02  6.78370E-02  3.04885E-03  1.76669E-04
   842.00000  7.08326E-02  6.76173E-02  3.03942E-03  1.75924E-04
   843.00000  7.06037E-02  6.73985E-02  3.03003E-03  1.75182E-04
   844.00000  7.03757E-02  6.71806E-02  3.02068E-03  1.74444E-04
   845.00000  7.01487E-02  6.69636E-02  3.01137E-03  1.73709E-04
   846.00000  6.99227E-02  6.67476E-02  3.00209E-03  1.72978E-04
   847.00000  6.96976E-02  6.65325E-02  2.99286E-03  1.72251E-04
   848.00000  6.94735E-02  6.63183E-02  2.98366E-03  1.71527E-04
   849.00000  6.92504E-02  6.61051E-02  2.97451E-03  1.70807E-04
   850.00000  6.90282E-02  6.58927E-02  2.96539E-03  1.70091E-04
   851.00000  6.88069E-02  6.56812E-02  2.95630E-03  1.69378E-04
   852.00000  6.85866E-02  6.54707E-02  2.94726E-03  1.68669E-04
   853.00000  6.83672E-02  6.52610E-02  2.93825E-03  1.67963E-04
   854.00000  6.81487E-02  6.50522E-02  2.92928E-03  1.67261E-04
   855.00000  6.79312E-02  6.48443E-02  2.92034E-03  1.66563E-04
   856.00000  6.77146E-02  6.46373E-02  2.91144E-03  1.65868E-04
   857.00000  6.74989E-02  6.44311E-02  2.90258E-03  1.65176E-04
   858.00000  6.72841E-02  6.42258E-02  2.89376E-03  1.64488E-04
   859.00000  6.70702E-02  6.40214E-02  2.88497E-03  1.63803E-04
   860.00000  6.68571E-02  6.38178E-02  2.87621E-03  1.63122E-04
   861.00000  6.66450E-02  6.36151E-02  2.86750E-03  1.62445E-04
   862.00000  6.64338E-02  6.34132E-02  2.85881E-03  1.61770E-04
   863.00000  6.62235E-02  6.32122E-02  2.85017E-03  1.61100E-04
   864.00000  6.60140E-02  6.30120E-02  2.84155E-03  1.60432E-04
   865.00000  6.58054E-02  6.28126E-02  2.83297E-03  1.59768E-04
   866.00000  6.55976E-02  6.26141E-02  2.82443E-03  1.59108E-04
   867.00000  6.53908E-02  6.24164E-02  2.81592E-03  1.58450E-04
   868.00000  6.51848E-02  6.22195E-02  2.80745E-03  1.57796E-04
   869.00000  6.49796E-02  6.20234E-02  2.79901E-03  1.57146E-04
   870.00000  6.47753E-02  6.18282E-02  2.79060E-03  1.56498E-04
   871.00000  6.45718E-02  6.16337E-02  2.78223E-03  1.55854E-04
   872.00000  6.43692E-02  6.14401E-02  2.77389E-03  1.55213E-04
   873.00000  6.41674E-02  6.12472E-02  2.76558E-03  1.54576E-04
   874.00000  6.39664E-02  6.10552E-02  2.75731E-03  1.53942E-04
   875.00000  6.37663E-02  6.08639E-02  2.74907E-03  1.53311E-04
   876.00000  6.35670E-02  6.06734E-02  2.74086E-03  1.52683E-04
   877.00000  6.33685E-02  6.04837E-02  2.73269E-03  1.52058E-04
   878.00000  6.31708E-02  6.02948E-02  2.72455E-03  1.51436E-04
   879.00000  6.29739E-02  6.01066E-02  2.71644E-03  1.50818E-04
   880.00000  6.27778E-02  5.99192E-02  2.70836E-03  1.50203E-04
   881.00000  6.25825E-02  5.97326E-02  2.70031E-03  1.49591E-04
   882.00000  6.23880E-02  5.95468E-02  2.69230E-03  1.48982E-04
   883.00000  6.21944E-02  5.93617E-02  2.68432E-03  1.48376E-04
   884.00000  6.20014E-02  5.91773E-02  2.67637E-03  1.47773E-04
   885.00000  6.18093E-02  5.89937E-02  2.66845E-03  1.47173E-04
   886.00000  6.16180E-02  5.88108E-02  2.66056E-03  1.46576E-04
   887.00000  6.14274E-02  5.86287E-02  2.65270E-03  1.45983E-04
   888.00000  6.12376E-02  5.84474E-02  2.64488E-03  1.45392E-04
   889.00000  6.10486E-02  5.82667E-02  2.63708E-03  1.44804E-04
   890.00000  6.08603E-02  5.80868E-02  2.62932E-03  1.44219E-04
   891.00000  6.06728E-02  5.79076E-02  2.62158E-03  1.43638E-04
   892.00000  6.04861E-02  5.77291E-02  2.61388E-03  1.43059E-04
   893.00000  6.03001E-02  5.75514E-02  2.60620E-03  1.42483E-04
   894.00000  6.01148E-02  5.73743E-02  2.59856E-03  1.41910E-04
   895.00000  5.99303E-02  5.71980E-02  2.59094E-03  1.41340E-04
   896.00000  5.97465E-02  5.70224E-02  2.58336E-03  1.40773E-04
   897.00000  5.95635E-02  5.68475E-02  2.57580E-03  1.40208E-04
   898.00000  5.93812E-02  5.66733E-02  2.56828E-03  1.39647E-04
   899.00000  5.91996E-02  5.64997E-02  2.56078E-03  1.39088E-04
   900.00000  5.90188E-02  5.63269E-02  2.55331E-03  1.38532E-04
   901.00000  5.88386E-02  5.61548E-02  2.54587E-03  1.37979E-04
   902.00000  5.86592E-02  5.59833E-02  2.53846E-03  1.37429E-04
   903.00000  5.84805E-02  5.58126E-02  2.53108E-03  1.36881E-04
   904.00000  5.83025E-02  5.56425E-02  2.52373E-03  1.36336E-04
   905.00000  5.81253E-02  5.54731E-02  2.51640E-03  1.35794E-04
   906.00000  5.79487E-02  5.53043E-02  2.50911E-03  1.35254E-04
   907.00000  5.77728E-02  5.51363E-02  2.50184E-03  1.34718E-04
   908.00000  5.75976E-02  5.49689E-02  2.49460E-03  1.34183E-04
   909.00000  5.74231E-02  5.48021E-02  2.48738E-03  1.33652E-04
   910.00000  5.72494E-02  5.46360E-02  2.48020E-03  1.33123E-04
   911.00000  5.70762E-02  5.44706E-02  2.47304E-03  1.32597E-04
   912.00000  5.69038E-02  5.43058E-02  2.46591E-03  1.32073E-04
   913.00000  5.67321E-02  5.41417E-02  2.45881E-03  1.31551E-04
   914.00000  5.65610E-02  5.39782E-02  2.45173E-03  1.31032E-04
   915.00000  5.63906E-02  5.38154E-02  2.44468E-03  1.30516E-04
   916.00000  5.62209E-02  5.36532E-02  2.43766E-03  1.30002E-04
   917.00000  5.60518E-02  5.34917E-02  2.43066E-03  1.29491E-04
   918.00000  5.58834E-02  5.33308E-02  2.42369E-03  1.28982E-04
   919.00000  5.57157E-02  5.31705E-02  2.41675E-03  1.28475E-04
   920.00000  5.55486E-02  5.30108E-02  2.40983E-03  1.27971E-04
   921.00000  5.53822E-02  5.28518E-02  2.40294E-03  1.27468E-04
   922.00000  5.52164E-02  5.26934E-02  2.39608E-03  1.26969E-04
   923.00000  5.50513E-02  5.25356E-02  2.38924E-03  1.26471E-04
   924.00000  5.48868E-02  5.23784E-02  2.38242E-03  1.25976E-04
   925.00000  5.47230E-02  5.22219E-02  2.37564E-03  1.25483E-04
   926.00000  5.45598E-02  5.20659E-02  2.36887E-03  1.24993E-04
   927.00000  5.43972E-02  5.19106E-02  2.36214E-03  1.24504E-04
   928.00000  5.42353E-02  5.17558E-02  2.35543E-03  1.24018E-04
   929.00000  5.40740E-02  5.16017E-02  2.34874E-03  1.23534E-04
   930.00000  5.39133E-02  5.14482E-02  2.34208E-03  1.23052E-04
   931.00000  5.37533E-02  5.12952E-02  2.33544E-03  1.22573E-04
   932.00000  5.35938E-02  5.11429E-02  2.32883E-03  1.22095E-04
   933.00000  5.34350E-02  5.09912E-02  2.32224E-03  1.21620E-04
   934.00000  5.32768E-02  5.08400E-02  2.31568E-03  1.21146E-04
   935.00000  5.31192E-02  5.06894E-02  2.30914E-03  1.20675E-04
   936.00000  5.29623E-02  5.05394E-02  2.30263E-03  1.20206E-04
   937.00000  5.28059E-02  5.03900E-02  2.29614E-03  1.19739E-04
   938.00000  5.26501E-02  5.02412E-02  2.28967E-03  1.19274E-04
   939.00000  5.24950E-02  5.00929E-02  2.28323E-03  1.18811E-04
   940.00000  5.23404E-02  4.99452E-02  2.27681E-03  1.18350E-04
   941.00000  5.21864E-02  4.97981E-02  2.27042E-03  1.17892E-04
   942.00000  5.20331E-02  4.96516E-02  2.26405E-03  1.17435E-04
   943.00000  5.18803E-02  4.95056E-02  2.25770E-03  1.16980E-04
   944.00000  5.17281E-02  4.93602E-02  2.25137E-03  1.16528E-04
   945.00000  5.15764E-02  4.92153E-02  2.24507E-03  1.16077E-04
   946.00000  5.14254E-02  4.90710E-02  2.23880E-03  1.15629E-04
   947.00000  5.12750E-02  4.89272E-02  2.23254E-03  1.15182E-04
   948.00000  5.11251E-02  4.87840E-02  2.22631E-03  1.14738E-04
   949.00000  5.09758E-02  4.86414E-02  2.22010E-03  1.14295E-04
   950.00000  5.08271E-02  4.84993E-02  2.21391E-03  1.13855E-04
   951.00000  5.06789E-02  4.83577E-02  2.20775E-03  1.13417E-04
   952.00000  5.05313E-02  4.82167E-02  2.20161E-03  1.12980E-04
   953.00000  5.03843E-02  4.80762E-02  2.19549E-03  1.12546E-04
   954.00000  5.02378E-02  4.79363E-02  2.18939E-03  1.12114E-04
   955.00000  5.00919E-02  4.77969E-02  2.18332E-03  1.11683E-04
   956.00000  4.99465E-02  4.76580E-02  2.17726E-03  1.11255E-04
   957.00000  4.98017E-02  4.75197E-02  2.17123E-03  1.10829E-04
   958.00000  4.96575E-02  4.73819E-02  2.16522E-03  1.10404E-04
   959.00000  4.95138E-02  4.72446E-02  2.15924E-03  1.09982E-04
   960.00000  4.93706E-02  4.71078E-02  2.15327E-03  1.09561E-04
   961.00000  4.92280E-02  4.69715E-02  2.14733E-03  1.09143E-04
   962.00000  4.90860E-02  4.68358E-02  2.14141E-03  1.08727E-04
   963.00000  4.89444E-02  4.67006E-02  2.13550E-03  1.08312E-04
   964.00000  4.88034E-02  4.65659E-02  2.12962E-03  1.07900E-04
   965.00000  4.86630E-02  4.64317E-02  2.12377E-03  1.07489E-04
   966.00000  4.85230E-02  4.62980E-02  2.11793E-03  1.07080E-04
   967.00000  4.83837E-02  4.61649E-02  2.11211E-03  1.06674E-04
   968.00000  4.82448E-02  4.60322E-02  2.10632E-03  1.06269E-04
   969.00000  4.81064E-02  4.59000E-02  2.10054E-03  1.05866E-04
   970.00000  4.79686E-02  4.57684E-02  2.09479E-03  1.05465E-04
   971.00000  4.78313E-02  4.56372E-02  2.08905E-03  1.05066E-04
   972.00000  4.76945E-02  4.55065E-02  2.08334E-03  1.04669E-04
   973.00000  4.75583E-02  4.53764E-02  2.07765E-03  1.04274E-04
   974.00000  4.74225E-02  4.52467E-02  2.07198E-03  1.03880E-04
   975.00000  4.72873E-02  4.51175E-02  2.06632E-03  1.03489E-04
   976.00000  4.71526E-02  4.49888E-02  2.06069E-03  1.03099E-04
   977.00000  4.70183E-02  4.48605E-02  2.05508E-03  1.02711E-04
   978.00000  4.68846E-02  4.47328E-02  2.04949E-03  1.02325E-04
   979.00000  4.67514E-02  4.46055E-02  2.04392E-03  1.01941E-04
   980.00000  4.66187E-02  4.44787E-02  2.03836E-03  1.01559E-04
   981.00000  4.64865E-02  4.43524E-02  2.03283E-03  1.01178E-04
   982.00000  4.63547E-02  4.42266E-02  2.02732E-03  1.00799E-04
   983.00000  4.62235E-02  4.41012E-02  2.02183E-03  1.00422E-04
   984.00000  4.60928E-02  4.39764E-02  2.01635E-03  1.00047E-04
   985.00000  4.59625E-02  4.38519E-02  2.01090E-03  9.96737E-05
   986.00000  4.58327E-02  4.37280E-02  2.00546E-03  9.93020E-05
   987.00000  4.57035E-02  4.36045E-02  2.00005E-03  9.89321E-05
   988.00000  4.55747E-02  4.34815E-02  1.99465E-03  9.85639E-05
